[2022-09-10 03:59:17,834] {taskinstance.py:877} INFO - Dependencies all met for <TaskInstance: trip_etl.ssh_task 2022-09-10T03:59:17.334897+00:00 [queued]>
[2022-09-10 03:59:17,844] {taskinstance.py:877} INFO - Dependencies all met for <TaskInstance: trip_etl.ssh_task 2022-09-10T03:59:17.334897+00:00 [queued]>
[2022-09-10 03:59:17,845] {taskinstance.py:1068} INFO - 
--------------------------------------------------------------------------------
[2022-09-10 03:59:17,845] {taskinstance.py:1069} INFO - Starting attempt 1 of 1
[2022-09-10 03:59:17,845] {taskinstance.py:1070} INFO - 
--------------------------------------------------------------------------------
[2022-09-10 03:59:17,859] {taskinstance.py:1089} INFO - Executing <Task(SSHOperator): ssh_task> on 2022-09-10T03:59:17.334897+00:00
[2022-09-10 03:59:17,866] {standard_task_runner.py:76} INFO - Running: ['airflow', 'tasks', 'run', 'trip_etl', 'ssh_task', '2022-09-10T03:59:17.334897+00:00', '--job-id', '92', '--pool', 'default_pool', '--raw', '--subdir', 'DAGS_FOLDER/clickhouse test.py', '--cfg-path', '/tmp/tmpemn1ewky', '--error-file', '/tmp/tmpom2gfalz']
[2022-09-10 03:59:17,867] {standard_task_runner.py:77} INFO - Job 92: Subtask ssh_task
[2022-09-10 03:59:17,863] {standard_task_runner.py:52} INFO - Started process 82 to run task
[2022-09-10 03:59:17,897] {logging_mixin.py:104} INFO - Running <TaskInstance: trip_etl.ssh_task 2022-09-10T03:59:17.334897+00:00 [running]> on host 3f125d5f6fbd
[2022-09-10 03:59:17,921] {taskinstance.py:1283} INFO - Exporting the following env vars:
AIRFLOW_CTX_DAG_OWNER=airflow
AIRFLOW_CTX_DAG_ID=trip_etl
AIRFLOW_CTX_TASK_ID=ssh_task
AIRFLOW_CTX_EXECUTION_DATE=2022-09-10T03:59:17.334897+00:00
AIRFLOW_CTX_DAG_RUN_ID=manual__2022-09-10T03:59:17.334897+00:00
[2022-09-10 03:59:17,922] {ssh.py:91} INFO - ssh_hook is not provided or invalid. Trying ssh_conn_id to create SSHHook.
[2022-09-10 03:59:17,927] {base.py:78} INFO - Using connection to: id: nfrssh. Host: 172.30.16.1, Port: 22, Schema: , Login: nfrs, Password: XXXXXXXX, extra: XXXXXXXX
[2022-09-10 03:59:17,928] {ssh.py:204} WARNING - Remote Identification Change is not verified. This wont protect against Man-In-The-Middle attacks
[2022-09-10 03:59:17,928] {ssh.py:210} WARNING - No Host Key Verification. This wont protect against Man-In-The-Middle attacks
[2022-09-10 03:59:17,951] {transport.py:1819} INFO - Connected (version 2.0, client OpenSSH_for_Windows_8.1)
[2022-09-10 03:59:18,050] {transport.py:1819} INFO - Authentication (password) successful!
[2022-09-10 03:59:18,051] {ssh.py:110} INFO - Running command: cd C:/Users/nfrs/Documents/Jupyter/NetologyDiplom/ && bin.bat
[2022-09-10 03:59:18,113] {ssh.py:142} INFO - 
nfrs@DESKTOP-FKD5HF9 C:\Users\nfrs\Documents\Jupyter\NetologyDiplom>set root=C:\Users\nfrs\anaconda3 

[2022-09-10 03:59:18,113] {ssh.py:142} INFO - nfrs@DESKTOP-FKD5HF9 C:\Users\nfrs\Documents\Jupyter\NetologyDiplom>call C:\Users\nfrs\anaconda3\Scripts\activate.bat C:\Users\nfrs\anaconda3 
[2022-09-10 03:59:19,033] {ssh.py:142} INFO - 
[2022-09-10 03:59:19,034] {ssh.py:142} INFO - (base) nfrs@DESKTOP-FKD5HF9 C:\Users\nfrs\Documents\Jupyter\NetologyDiplom>call python trip_etl.py 
[2022-09-10 03:59:23,182] {ssh.py:146} WARNING - 2022-09-10 12:59:23.181 | INFO     | __main__:<module>:101 - Сравнение таблицы исходника с актуальной версией
2022-09-10 12:59:25.483 | INFO     | __main__:zip_extractor:196 - 201611-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,485] {ssh.py:146} WARNING - 2022-09-10 12:59:25.483 | INFO     | __main__:<module>:287 - Файл существует: 201612-citibike-tripdata.zip
2022-09-10 12:59:25.484 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201612-citibike-tripdata.csv
[2022-09-10 03:59:25,485] {ssh.py:146} WARNING - 2022-09-10 12:59:25.484 | INFO     | __main__:zip_extractor:196 - 201612-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,485] {ssh.py:146} WARNING - 2022-09-10 12:59:25.485 | INFO     | __main__:<module>:287 - Файл существует: 201701-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,486] {ssh.py:146} WARNING - 2022-09-10 12:59:25.485 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201701-citibike-tripdata.csv
2022-09-10 12:59:25.485 | INFO     | __main__:zip_extractor:196 - 201701-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,486] {ssh.py:146} WARNING - 2022-09-10 12:59:25.485 | INFO     | __main__:<module>:287 - Файл существует: 201702-citibike-tripdata.csv.zip
2022-09-10 12:59:25.486 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201702-citibike-tripdata.csv
[2022-09-10 03:59:25,487] {ssh.py:146} WARNING - 2022-09-10 12:59:25.486 | INFO     | __main__:zip_extractor:196 - 201702-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.486 | INFO     | __main__:<module>:287 - Файл существует: 201703-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,487] {ssh.py:146} WARNING - 2022-09-10 12:59:25.486 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201703-citibike-tripdata.csv
2022-09-10 12:59:25.487 | INFO     | __main__:zip_extractor:196 - 201703-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,487] {ssh.py:146} WARNING - 2022-09-10 12:59:25.487 | INFO     | __main__:<module>:287 - Файл существует: 201704-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,488] {ssh.py:146} WARNING - 2022-09-10 12:59:25.487 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201704-citibike-tripdata.csv
[2022-09-10 03:59:25,488] {ssh.py:146} WARNING - 2022-09-10 12:59:25.487 | INFO     | __main__:zip_extractor:196 - 201704-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,489] {ssh.py:146} WARNING - 2022-09-10 12:59:25.488 | INFO     | __main__:<module>:287 - Файл существует: 201705-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,489] {ssh.py:146} WARNING - 2022-09-10 12:59:25.488 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201705-citibike-tripdata.csv
2022-09-10 12:59:25.488 | INFO     | __main__:zip_extractor:196 - 201705-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,489] {ssh.py:146} WARNING - 2022-09-10 12:59:25.489 | INFO     | __main__:<module>:287 - Файл существует: 201706-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,490] {ssh.py:146} WARNING - 2022-09-10 12:59:25.489 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201706-citibike-tripdata.csv
[2022-09-10 03:59:25,490] {ssh.py:146} WARNING - 2022-09-10 12:59:25.489 | INFO     | __main__:zip_extractor:196 - 201706-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.489 | INFO     | __main__:<module>:287 - Файл существует: 201707-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,491] {ssh.py:146} WARNING - 2022-09-10 12:59:25.490 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201707-citibike-tripdata.csv
2022-09-10 12:59:25.490 | INFO     | __main__:zip_extractor:196 - 201707-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.490 | INFO     | __main__:<module>:287 - Файл существует: 201708-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,491] {ssh.py:146} WARNING - 2022-09-10 12:59:25.491 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201708-citibike-tripdata.csv
[2022-09-10 03:59:25,493] {ssh.py:146} WARNING - 2022-09-10 12:59:25.491 | INFO     | __main__:zip_extractor:196 - 201708-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.491 | INFO     | __main__:<module>:287 - Файл существует: 201709-citibike-tripdata.csv.zip
2022-09-10 12:59:25.491 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201709-citibike-tripdata.csv
[2022-09-10 03:59:25,495] {ssh.py:146} WARNING - 2022-09-10 12:59:25.491 | INFO     | __main__:zip_extractor:196 - 201709-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.492 | INFO     | __main__:<module>:287 - Файл существует: 201710-citibike-tripdata.csv.zip
2022-09-10 12:59:25.492 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201710-citibike-tripdata.csv
2022-09-10 12:59:25.492 | INFO     | __main__:zip_extractor:196 - 201710-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.492 | INFO     | __main__:<module>:287 - Файл существует: 201711-citibike-tripdata.csv.zip
2022-09-10 12:59:25.493 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201711-citibike-tripdata.csv
2022-09-10 12:59:25.493 | INFO     | __main__:zip_extractor:196 - 201711-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.494 | INFO     | __main__:<module>:287 - Файл существует: 201712-citibike-tripdata.csv.zip
2022-09-10 12:59:25.494 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201712-citibike-tripdata.csv
2022-09-10 12:59:25.494 | INFO     | __main__:zip_extractor:196 - 201712-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,495] {ssh.py:146} WARNING - 2022-09-10 12:59:25.494 | INFO     | __main__:<module>:287 - Файл существует: 201801-citibike-tripdata.csv.zip
2022-09-10 12:59:25.495 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201801-citibike-tripdata.csv
2022-09-10 12:59:25.495 | INFO     | __main__:zip_extractor:196 - 201801-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,496] {ssh.py:146} WARNING - 2022-09-10 12:59:25.495 | INFO     | __main__:<module>:287 - Файл существует: 201802-citibike-tripdata.csv.zip
2022-09-10 12:59:25.495 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201802-citibike-tripdata.csv
[2022-09-10 03:59:25,496] {ssh.py:146} WARNING - 2022-09-10 12:59:25.495 | INFO     | __main__:zip_extractor:196 - 201802-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,497] {ssh.py:146} WARNING - 2022-09-10 12:59:25.496 | INFO     | __main__:<module>:287 - Файл существует: 201803-citibike-tripdata.csv.zip
2022-09-10 12:59:25.496 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201803-citibike-tripdata.csv
[2022-09-10 03:59:25,497] {ssh.py:146} WARNING - 2022-09-10 12:59:25.496 | INFO     | __main__:zip_extractor:196 - 201803-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.497 | INFO     | __main__:<module>:287 - Файл существует: 201804-citibike-tripdata.csv.zip
2022-09-10 12:59:25.497 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201804-citibike-tripdata.csv
[2022-09-10 03:59:25,498] {ssh.py:146} WARNING - 2022-09-10 12:59:25.497 | INFO     | __main__:zip_extractor:196 - 201804-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,498] {ssh.py:146} WARNING - 2022-09-10 12:59:25.497 | INFO     | __main__:<module>:287 - Файл существует: 201805-citibike-tripdata.csv.zip
2022-09-10 12:59:25.498 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201805-citibike-tripdata.csv
[2022-09-10 03:59:25,499] {ssh.py:146} WARNING - 2022-09-10 12:59:25.498 | INFO     | __main__:zip_extractor:196 - 201805-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,500] {ssh.py:146} WARNING - 2022-09-10 12:59:25.498 | INFO     | __main__:<module>:287 - Файл существует: 201806-citibike-tripdata.csv.zip
2022-09-10 12:59:25.498 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201806-citibike-tripdata.csv
2022-09-10 12:59:25.499 | INFO     | __main__:zip_extractor:196 - 201806-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.499 | INFO     | __main__:<module>:287 - Файл существует: 201807-citibike-tripdata.csv.zip
2022-09-10 12:59:25.499 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201807-citibike-tripdata.csv
[2022-09-10 03:59:25,500] {ssh.py:146} WARNING - 2022-09-10 12:59:25.499 | INFO     | __main__:zip_extractor:196 - 201807-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,501] {ssh.py:146} WARNING - 2022-09-10 12:59:25.500 | INFO     | __main__:<module>:287 - Файл существует: 201808-citibike-tripdata.csv.zip
2022-09-10 12:59:25.500 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201808-citibike-tripdata.csv
2022-09-10 12:59:25.500 | INFO     | __main__:zip_extractor:196 - 201808-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,501] {ssh.py:146} WARNING - 2022-09-10 12:59:25.500 | INFO     | __main__:<module>:287 - Файл существует: 201809-citibike-tripdata.csv.zip
2022-09-10 12:59:25.501 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201809-citibike-tripdata.csv
[2022-09-10 03:59:25,502] {ssh.py:146} WARNING - 2022-09-10 12:59:25.501 | INFO     | __main__:zip_extractor:196 - 201809-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,502] {ssh.py:146} WARNING - 2022-09-10 12:59:25.501 | INFO     | __main__:<module>:287 - Файл существует: 201810-citibike-tripdata.csv.zip
2022-09-10 12:59:25.501 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201810-citibike-tripdata.csv
[2022-09-10 03:59:25,502] {ssh.py:146} WARNING - 2022-09-10 12:59:25.501 | INFO     | __main__:zip_extractor:196 - 201810-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,503] {ssh.py:146} WARNING - 2022-09-10 12:59:25.502 | INFO     | __main__:<module>:287 - Файл существует: 201811-citibike-tripdata.csv.zip
2022-09-10 12:59:25.502 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201811-citibike-tripdata.csv
[2022-09-10 03:59:25,503] {ssh.py:146} WARNING - 2022-09-10 12:59:25.502 | INFO     | __main__:zip_extractor:196 - 201811-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,504] {ssh.py:146} WARNING - 2022-09-10 12:59:25.503 | INFO     | __main__:<module>:287 - Файл существует: 201812-citibike-tripdata.csv.zip
2022-09-10 12:59:25.503 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201812-citibike-tripdata.csv
[2022-09-10 03:59:25,504] {ssh.py:146} WARNING - 2022-09-10 12:59:25.504 | INFO     | __main__:zip_extractor:196 - 201812-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,504] {ssh.py:146} WARNING - 2022-09-10 12:59:25.504 | INFO     | __main__:<module>:287 - Файл существует: 201901-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,506] {ssh.py:146} WARNING - 2022-09-10 12:59:25.504 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201901-citibike-tripdata.csv
2022-09-10 12:59:25.504 | INFO     | __main__:zip_extractor:196 - 201901-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.505 | INFO     | __main__:<module>:287 - Файл существует: 201902-citibike-tripdata.csv.zip
2022-09-10 12:59:25.505 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201902-citibike-tripdata.csv
2022-09-10 12:59:25.505 | INFO     | __main__:zip_extractor:196 - 201902-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,508] {ssh.py:146} WARNING - 2022-09-10 12:59:25.505 | INFO     | __main__:zip_extractor:196 - __MACOSX/ файл разархивирован
2022-09-10 12:59:25.505 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: __MACOSX/._201902-citibike-tripdata.csv
2022-09-10 12:59:25.505 | INFO     | __main__:zip_extractor:196 - __MACOSX/._201902-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.506 | INFO     | __main__:<module>:287 - Файл существует: 201903-citibike-tripdata.csv.zip
2022-09-10 12:59:25.506 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201903-citibike-tripdata.csv
2022-09-10 12:59:25.506 | INFO     | __main__:zip_extractor:196 - 201903-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.506 | INFO     | __main__:<module>:287 - Файл существует: 201904-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,508] {ssh.py:146} WARNING - 2022-09-10 12:59:25.507 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201904-citibike-tripdata.csv
2022-09-10 12:59:25.507 | INFO     | __main__:zip_extractor:196 - 201904-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,509] {ssh.py:146} WARNING - 2022-09-10 12:59:25.507 | INFO     | __main__:<module>:287 - Файл существует: 201905-citibike-tripdata.csv.zip
2022-09-10 12:59:25.507 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201905-citibike-tripdata.csv
2022-09-10 12:59:25.507 | INFO     | __main__:zip_extractor:196 - 201905-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.508 | INFO     | __main__:<module>:287 - Файл существует: 201906-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,510] {ssh.py:146} WARNING - 2022-09-10 12:59:25.508 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201906-citibike-tripdata.csv
2022-09-10 12:59:25.508 | INFO     | __main__:zip_extractor:196 - 201906-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.508 | INFO     | __main__:<module>:287 - Файл существует: 201907-citibike-tripdata.csv.zip
2022-09-10 12:59:25.509 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201907-citibike-tripdata.csv
2022-09-10 12:59:25.509 | INFO     | __main__:zip_extractor:196 - 201907-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.509 | INFO     | __main__:<module>:287 - Файл существует: 201908-citibike-tripdata.csv.zip
2022-09-10 12:59:25.510 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201908-citibike-tripdata.csv
[2022-09-10 03:59:25,511] {ssh.py:146} WARNING - 2022-09-10 12:59:25.510 | INFO     | __main__:zip_extractor:196 - 201908-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.510 | INFO     | __main__:<module>:287 - Файл существует: 201909-citibike-tripdata.csv.zip
2022-09-10 12:59:25.510 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201909-citibike-tripdata.csv
[2022-09-10 03:59:25,512] {ssh.py:146} WARNING - 2022-09-10 12:59:25.510 | INFO     | __main__:zip_extractor:196 - 201909-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,512] {ssh.py:146} WARNING - 2022-09-10 12:59:25.511 | INFO     | __main__:<module>:287 - Файл существует: 201910-citibike-tripdata.csv.zip
2022-09-10 12:59:25.511 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201910-citibike-tripdata.csv
[2022-09-10 03:59:25,512] {ssh.py:146} WARNING - 2022-09-10 12:59:25.511 | INFO     | __main__:zip_extractor:196 - 201910-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,513] {ssh.py:146} WARNING - 2022-09-10 12:59:25.511 | INFO     | __main__:<module>:287 - Файл существует: 201911-citibike-tripdata.csv.zip
2022-09-10 12:59:25.512 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201911-citibike-tripdata.csv
[2022-09-10 03:59:25,513] {ssh.py:146} WARNING - 2022-09-10 12:59:25.512 | INFO     | __main__:zip_extractor:196 - 201911-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,513] {ssh.py:146} WARNING - 2022-09-10 12:59:25.513 | INFO     | __main__:<module>:287 - Файл существует: 201912-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,514] {ssh.py:146} WARNING - 2022-09-10 12:59:25.513 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 201912-citibike-tripdata.csv
2022-09-10 12:59:25.513 | INFO     | __main__:zip_extractor:196 - 201912-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,514] {ssh.py:146} WARNING - 2022-09-10 12:59:25.514 | INFO     | __main__:<module>:287 - Файл существует: 202001-citibike-tripdata.csv.zip
2022-09-10 12:59:25.514 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202001-citibike-tripdata.csv
[2022-09-10 03:59:25,515] {ssh.py:146} WARNING - 2022-09-10 12:59:25.514 | INFO     | __main__:zip_extractor:196 - 202001-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,515] {ssh.py:146} WARNING - 2022-09-10 12:59:25.514 | INFO     | __main__:<module>:287 - Файл существует: 202002-citibike-tripdata.csv.zip
2022-09-10 12:59:25.515 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202002-citibike-tripdata.csv
[2022-09-10 03:59:25,516] {ssh.py:146} WARNING - 2022-09-10 12:59:25.515 | INFO     | __main__:zip_extractor:196 - 202002-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,516] {ssh.py:146} WARNING - 2022-09-10 12:59:25.515 | INFO     | __main__:<module>:287 - Файл существует: 202003-citibike-tripdata.csv.zip
2022-09-10 12:59:25.515 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202003-citibike-tripdata.csv
[2022-09-10 03:59:25,516] {ssh.py:146} WARNING - 2022-09-10 12:59:25.516 | INFO     | __main__:zip_extractor:196 - 202003-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,517] {ssh.py:146} WARNING - 2022-09-10 12:59:25.516 | INFO     | __main__:<module>:287 - Файл существует: 202004-citibike-tripdata.csv.zip
2022-09-10 12:59:25.516 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202004-citibike-tripdata.csv
[2022-09-10 03:59:25,517] {ssh.py:146} WARNING - 2022-09-10 12:59:25.516 | INFO     | __main__:zip_extractor:196 - 202004-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,518] {ssh.py:146} WARNING - 2022-09-10 12:59:25.517 | INFO     | __main__:<module>:287 - Файл существует: 202005-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,518] {ssh.py:146} WARNING - 2022-09-10 12:59:25.517 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202005-citibike-tripdata.csv
[2022-09-10 03:59:25,519] {ssh.py:146} WARNING - 2022-09-10 12:59:25.517 | INFO     | __main__:zip_extractor:196 - 202005-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.518 | INFO     | __main__:<module>:287 - Файл существует: 202006-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,519] {ssh.py:146} WARNING - 2022-09-10 12:59:25.518 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202006-citibike-tripdata.csv
2022-09-10 12:59:25.518 | INFO     | __main__:zip_extractor:196 - 202006-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,520] {ssh.py:146} WARNING - 2022-09-10 12:59:25.518 | INFO     | __main__:zip_extractor:196 - __MACOSX/ файл разархивирован
2022-09-10 12:59:25.519 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: __MACOSX/._202006-citibike-tripdata.csv
2022-09-10 12:59:25.519 | INFO     | __main__:zip_extractor:196 - __MACOSX/._202006-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,520] {ssh.py:146} WARNING - 2022-09-10 12:59:25.519 | INFO     | __main__:<module>:287 - Файл существует: 202007-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,521] {ssh.py:146} WARNING - 2022-09-10 12:59:25.519 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202007-citibike-tripdata.csv
[2022-09-10 03:59:25,521] {ssh.py:146} WARNING - 2022-09-10 12:59:25.519 | INFO     | __main__:zip_extractor:196 - 202007-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,522] {ssh.py:146} WARNING - 2022-09-10 12:59:25.520 | INFO     | __main__:<module>:287 - Файл существует: 202008-citibike-tripdata.csv.zip
2022-09-10 12:59:25.520 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202008-citibike-tripdata.csv
2022-09-10 12:59:25.520 | INFO     | __main__:zip_extractor:196 - 202008-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.521 | INFO     | __main__:<module>:287 - Файл существует: 202009-citibike-tripdata.csv.zip
2022-09-10 12:59:25.521 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202009-citibike-tripdata.csv
[2022-09-10 03:59:25,522] {ssh.py:146} WARNING - 2022-09-10 12:59:25.521 | INFO     | __main__:zip_extractor:196 - 202009-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,523] {ssh.py:146} WARNING - 2022-09-10 12:59:25.522 | INFO     | __main__:<module>:287 - Файл существует: 202010-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,523] {ssh.py:146} WARNING - 2022-09-10 12:59:25.523 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202010-citibike-tripdata.csv
[2022-09-10 03:59:25,523] {ssh.py:146} WARNING - 2022-09-10 12:59:25.523 | INFO     | __main__:zip_extractor:196 - 202010-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,524] {ssh.py:146} WARNING - 2022-09-10 12:59:25.523 | INFO     | __main__:<module>:287 - Файл существует: 202011-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,524] {ssh.py:146} WARNING - 2022-09-10 12:59:25.524 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202011-citibike-tripdata.csv
[2022-09-10 03:59:25,525] {ssh.py:146} WARNING - 2022-09-10 12:59:25.524 | INFO     | __main__:zip_extractor:196 - 202011-citibike-tripdata.csv файл разархивирован
2022-09-10 12:59:25.524 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: __MACOSX/._202011-citibike-tripdata.csv
[2022-09-10 03:59:25,525] {ssh.py:146} WARNING - 2022-09-10 12:59:25.524 | INFO     | __main__:zip_extractor:196 - __MACOSX/._202011-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,526] {ssh.py:146} WARNING - 2022-09-10 12:59:25.525 | INFO     | __main__:<module>:287 - Файл существует: 202012-citibike-tripdata.csv.zip
2022-09-10 12:59:25.525 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202012-citibike-tripdata.csv
[2022-09-10 03:59:25,526] {ssh.py:146} WARNING - 2022-09-10 12:59:25.525 | INFO     | __main__:zip_extractor:196 - 202012-citibike-tripdata.csv файл разархивирован
[2022-09-10 03:59:25,526] {ssh.py:146} WARNING - 2022-09-10 12:59:25.525 | INFO     | __main__:<module>:287 - Файл существует: 202101-citibike-tripdata.csv.zip
[2022-09-10 03:59:25,527] {ssh.py:146} WARNING - 2022-09-10 12:59:25.526 | INFO     | __main__:zip_extractor:193 - Извлекаемый из архива файл существует: 202101-citibike-tripdata.csv
